post_id,majority_asian,majority_black,majority_hispanic,majority_man,majority_white,majority_woman,majority_overall,average_asian,average_black,average_hispanic,average_man,average_white,average_woman,average_overall,gpt_cot,gemini_cot,solar_cot
sbic_14985,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_20223,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_18402,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_41808,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_16219,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_37357,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,3.0,3.0,
sbic_18295,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17197,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,2.0
sbic_20269,3.0,,,3.0,-1.0,-1.0,3.0,3.0,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_14377,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_41684,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_14932,,3.0,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,,3.0
sbic_14457,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_20234,,3.0,,,-1.0,3.0,3.0,,3.0,,,2.0,3.0,3.0,3.0,3.0,3.0
sbic_17488,,,3.0,-1.0,-1.0,3.0,3.0,,,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
sbic_14558,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41917,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_19016,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18275,,,3.0,3.0,,3.0,3.0,,,3.0,3.0,,3.0,3.0,3.0,3.0,3.0
sbic_20074,,,,-1.0,3.0,3.0,3.0,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_34348,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,3.0,3.0,3.0
sbic_13350,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_16862,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41437,,,3.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13265,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14661,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_36810,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18421,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_13729,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_17747,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13944,3.0,,,1.0,-1.0,3.0,3.0,3.0,,,1.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_16008,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18624,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_12969,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_12622,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_37721,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_13781,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_20126,,3.0,,,-1.0,3.0,3.0,,3.0,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_17599,,,,-1.0,3.0,3.0,3.0,,,,2.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_16805,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_16415,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_12121,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_17377,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,,3.0
sbic_39452,2.0,,,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_41789,,,3.0,1.0,1.0,3.0,1.0,,,3.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0
sbic_12767,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17057,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41387,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_37348,,,,3.0,3.0,-1.0,3.0,,,,3.0,3.0,2.0,3.0,3.0,3.0,3.0
sbic_15641,,1.0,,3.0,3.0,-1.0,3.0,,1.0,,3.0,3.0,2.0,2.0,3.0,3.0,3.0
sbic_15937,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_16285,,,3.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17110,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_36952,,,3.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_20346,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15127,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_16963,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41262,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_37156,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_37393,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17337,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_12908,,,3.0,3.0,,,3.0,,,3.0,3.0,,,3.0,3.0,3.0,3.0
sbic_39602,,,,-1.0,-1.0,2.0,-1.0,,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_13562,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14810,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_36959,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_19869,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,,3.0
sbic_15172,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15046,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_19046,3.0,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41420,,3.0,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18922,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_12491,,2.0,,3.0,-1.0,-1.0,-1.0,,2.0,,3.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_20357,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_19669,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,,3.0
sbic_15906,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_19141,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_12892,3.0,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0
sbic_19423,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_12839,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15905,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14984,,3.0,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_12481,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13264,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41213,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_37484,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18091,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41785,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14085,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_41438,,,,,-1.0,-1.0,-1.0,,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_15970,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_37361,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_12790,,1.0,,3.0,3.0,1.0,3.0,,1.0,,3.0,3.0,1.0,2.0,3.0,3.0,3.0
sbic_14430,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18819,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_19142,,1.0,,3.0,3.0,-1.0,3.0,,1.0,,3.0,3.0,2.0,2.0,3.0,1.0,3.0
sbic_12039,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41038,,,3.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18516,,,3.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14101,3.0,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,,3.0
sbic_14917,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,2.0
sbic_12471,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41229,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_18698,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13040,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_14521,,,3.0,1.0,1.0,-1.0,1.0,,,3.0,1.0,1.0,2.0,2.0,3.0,,3.0
sbic_16247,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14956,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_37556,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_36545,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_15122,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_16009,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_13922,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_12876,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_20134,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14039,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_37564,,,,1.0,-1.0,-1.0,-1.0,,,,1.0,2.0,2.0,2.0,3.0,3.0,2.0
sbic_37097,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_19121,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17504,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_37308,,1.0,,3.0,3.0,-1.0,3.0,,1.0,,3.0,3.0,2.0,2.0,3.0,3.0,3.0
sbic_17677,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13249,-1.0,,,2.0,2.0,-1.0,2.0,2.0,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_17164,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_17369,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18714,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18763,3.0,,,,1.0,-1.0,-1.0,3.0,,,,1.0,2.0,2.0,3.0,3.0,3.0
sbic_41278,,3.0,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_8372,,,,1.0,1.0,-1.0,1.0,,,,1.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_37440,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15819,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_19698,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,,3.0
sbic_42098,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_14955,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_15939,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13522,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_42244,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_15304,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_17391,,,,1.0,3.0,3.0,3.0,,,,1.0,2.0,3.0,2.0,3.0,3.0,
sbic_18250,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_15776,3.0,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_16113,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_13935,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_37113,,3.0,,1.0,-1.0,3.0,3.0,,3.0,,1.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_16977,,,3.0,,,3.0,3.0,,,3.0,,,3.0,3.0,1.0,3.0,3.0
sbic_37006,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_19278,1.0,,,-1.0,3.0,3.0,3.0,1.0,,,2.0,3.0,3.0,2.0,3.0,3.0,3.0
sbic_12330,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0
sbic_16875,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17812,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,,3.0,3.0,,3.0
sbic_16483,,3.0,1.0,-1.0,2.0,3.0,-1.0,,3.0,1.0,2.0,2.0,3.0,2.0,3.0,,2.0
sbic_37293,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_36760,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_16204,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_35061,1.0,,,-1.0,-1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,3.0,2.0,2.0
sbic_12854,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14554,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17217,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_14701,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18364,,,,-1.0,-1.0,,-1.0,,,,2.0,2.0,,2.0,3.0,3.0,3.0
sbic_18254,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_41376,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17758,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41291,,,3.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41593,,,,1.0,3.0,3.0,3.0,,,,1.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_12274,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0
sbic_19864,,,3.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_37697,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
sbic_3791,,2.0,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,2.0,3.0,2.0
sbic_41095,,3.0,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_16036,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_12362,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_42320,,,3.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,2.0
sbic_17960,,,,3.0,-1.0,2.0,-1.0,,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_33336,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13815,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_37164,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15576,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17954,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_12689,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15456,,,3.0,,-1.0,3.0,3.0,,,3.0,,2.0,3.0,3.0,3.0,3.0,3.0
sbic_12293,,1.0,,3.0,-1.0,-1.0,-1.0,,1.0,,3.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_14696,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13458,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_15149,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17487,,,,,-1.0,-1.0,-1.0,,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_41405,1.0,,,3.0,3.0,-1.0,3.0,1.0,,,3.0,3.0,2.0,2.0,3.0,3.0,3.0
sbic_20035,,,3.0,3.0,-1.0,,3.0,,,3.0,2.0,2.0,,2.0,3.0,3.0,3.0
sbic_13090,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13364,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,3.0,3.0
sbic_20023,,3.0,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15019,,,,3.0,3.0,-1.0,3.0,,,,3.0,3.0,2.0,3.0,3.0,,3.0
sbic_18603,2.0,,,-1.0,3.0,,-1.0,2.0,,,2.0,3.0,,2.0,3.0,3.0,3.0
sbic_20199,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13344,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18565,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,,2.0
sbic_12488,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_36636,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_15486,,,,1.0,1.0,-1.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,3.0,3.0
sbic_17655,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_16802,,1.0,3.0,2.0,2.0,-1.0,-1.0,,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_13389,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_19351,,,,3.0,-1.0,2.0,-1.0,,,,3.0,2.0,2.0,2.0,3.0,,3.0
sbic_16467,,,3.0,3.0,,,3.0,,,3.0,3.0,,,3.0,3.0,3.0,3.0
sbic_13435,3.0,,,3.0,,,3.0,3.0,,,3.0,,,3.0,1.0,3.0,3.0
sbic_41883,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15897,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17490,3.0,,,3.0,-1.0,,3.0,3.0,,,2.0,2.0,,2.0,3.0,,3.0
sbic_17280,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15033,3.0,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,2.0
sbic_42003,,,,-1.0,3.0,3.0,3.0,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13367,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18488,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17743,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41344,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18259,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18401,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15077,,1.0,3.0,,,-1.0,-1.0,,1.0,3.0,,,2.0,2.0,3.0,3.0,3.0
sbic_37188,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18861,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,3.0,3.0,2.0
sbic_18137,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_17863,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_13520,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18487,,,3.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,3.0,,3.0
sbic_37013,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_16033,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41909,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_17519,,,,3.0,3.0,-1.0,3.0,,,,3.0,3.0,2.0,3.0,3.0,3.0,3.0
sbic_12246,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_20330,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_12369,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_19033,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_41735,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_20029,2.0,,,,3.0,-1.0,-1.0,2.0,,,,3.0,2.0,2.0,3.0,3.0,2.0
sbic_41697,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,1.0,2.0
sbic_14471,,,2.0,2.0,-1.0,,2.0,,,2.0,2.0,2.0,,2.0,3.0,1.0,3.0
sbic_18053,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_20080,,,,-1.0,3.0,3.0,3.0,,,,2.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_41911,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14688,1.0,3.0,,,3.0,3.0,3.0,1.0,3.0,,,3.0,2.0,2.0,3.0,3.0,3.0
sbic_41457,,,,3.0,-1.0,2.0,-1.0,,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_12727,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14355,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,3.0,3.0,3.0
sbic_18066,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_18777,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_17948,3.0,,,3.0,3.0,,3.0,3.0,,,3.0,3.0,,3.0,3.0,3.0,3.0
